Date,High,Low,Open,Close,Volume,Adj Close
2022-06-09,5510,4800,4810,5510,2499100,5510
2022-06-10,6510,6150,6310,6510,907500,6510
2022-06-13,7200,6010,6540,6200,4904400,6200
2022-06-14,6940,6040,6100,6700,3373100,6700
2022-06-15,7700,7280,7700,7700,2462900,7700
